,Complaint,CustCareScore,AgentBonus,Age,CustTenure,NumberOfPolicy,MonthlyIncome,ExistingPolicyTenure,SumAssured,LastMonthCalls,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,ExistingProdType_2.0,ExistingProdType_3.0,ExistingProdType_4.0,ExistingProdType_5.0,ExistingProdType_6.0,ClusterLabel
3596,1,5,2861.0,17,9,4,23838.0,3,512040.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3597,1,1,3942.0,12,24,4,21898.0,7,662196.0,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3598,1,1,5978.0,36,12,6,23911.0,4,878729.0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3599,1,5,6802.0,14,7,6,28341.0,5,1231133.0,4,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3600,1,1,2488.0,12,10,2,22614.0,5,452732.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3601,1,1,7660.0,15,31,2,17181.8,1,1401707.0,13,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3602,0,4,5780.0,12,29,6,27526.0,9,1144531.0,9,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3603,1,4,2472.0,10,5,6,22471.0,1,338638.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3604,0,3,2681.0,13,8,2,24372.0,1,506694.0,8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3605,0,5,2690.0,5,3,4,24450.0,7,341567.0,8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3606,1,4,2954.0,12,18,2,24619.0,3,558359.0,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3607,0,3,2295.0,7,9,2,20863.0,1,286866.0,10,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3608,1,4,3720.0,19,22,4,37197.0,1,606311.0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3609,0,3,2609.0,3,8,6,26094.0,1,501005.0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3610,0,4,2855.0,17,9,4,28553.0,6,336925.0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3611,1,3,6310.0,6,38,4,33213.0,5,687841.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3612,0,4,4243.0,25,21,5,24956.0,1,428495.0,4,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3613,0,3,2818.0,11,6,6,28181.0,2,456532.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3614,0,1,4337.0,26,26,6,20651.0,3,555099.0,3,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3615,1,1,4369.0,13,17,4,21845.0,5,786420.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3616,0,5,5743.0,29,6,4,23930.0,7,689184.0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
3617,0,4,3597.0,18,18,5,21160.0,1,600732.0,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3618,0,3,2725.0,3,16,5,20958.0,2,373262.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3619,0,3,3948.0,4,24,5,24677.0,5,734388.0,10,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3620,0,1,5374.0,27,32,2,21495.0,3,935033.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3621,0,5,3890.0,23,8,2,22881.0,2,556237.0,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3622,0,1,2505.0,3,3,6,22769.0,5,262982.0,9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3623,1,3,3804.0,11,23,6,17030.0,2,513572.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3624,0,1,6103.0,31,31,4,17181.8,12,1214495.0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3625,1,5,3991.0,24,4,5,23478.0,2,455004.0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3626,1,1,5660.0,23,17,2,23583.0,7,911247.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3627,0,4,4903.0,20,15,4,21316.0,2,558906.0,5,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3628,0,1,4304.0,26,13,2,28696.0,4,783401.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3629,1,1,4281.0,21,26,2,23786.0,5,603689.0,10,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3630,0,5,4329.0,9,4,5,22782.0,3,787802.0,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3631,0,1,4115.0,12,12,2,25717.0,8,806485.0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
3632,0,3,3325.0,10,3,6,20779.0,2,568513.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3633,0,3,2053.0,4,4,2,20532.0,1,349044.0,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3634,0,4,4974.0,10,30,2,22609.0,2,795837.0,9,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
3635,0,5,6177.0,25,31,2,28076.0,3,685616.0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
3636,0,1,7031.0,14,35,5,27007.4,3,808588.0,12,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3637,1,5,2390.0,10,14,2,23898.0,4,427774.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3638,1,3,4970.0,10,15,5,23666.0,8,725600.0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3639,1,1,7283.0,44,22,6,26542.2,7,852053.0,6,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3640,0,5,5867.0,12,6,4,23467.0,5,786145.0,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3641,0,4,6401.0,26,19,4,27392.6,13,1190623.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3642,0,4,5629.0,23,28,4,23456.0,2,816269.0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3643,0,1,5216.0,21,31,4,22678.0,10,578969.0,5,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3644,0,3,3556.0,7,21,4,32329.0,4,629446.0,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3645,0,3,3485.0,3,17,5,20499.0,4,613330.0,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3646,1,1,2669.0,3,13,6,20530.0,1,509760.0,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3647,0,1,4068.0,24,8,6,21413.0,8,764872.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3648,1,1,5132.0,21,31,2,21383.0,2,954537.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
3649,0,3,3723.0,4,22,4,23266.0,2,558384.0,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3650,0,1,4960.0,30,15,2,23620.0,12,540662.0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3651,0,1,8579.0,34,34,2,37301.0,14,1544261.0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3652,1,1,7326.0,15,15,5,36629.0,1,747232.0,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3653,1,3,3388.0,17,17,4,24201.0,1,440458.0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3654,0,1,5123.0,15,5,2,21346.0,12,911901.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3655,0,1,3412.0,17,14,2,21328.0,1,440210.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3656,0,1,3113.0,12,6,6,25941.0,1,420244.0,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3657,1,5,5887.0,18,29,4,24531.0,9,629956.0,7,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3658,1,3,5368.0,5,32,2,35785.0,3,542143.0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3659,0,4,3822.0,4,4,4,21231.0,6,385980.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3660,0,3,4363.0,26,17,5,22962.0,2,824565.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3661,0,3,2589.0,8,16,2,25885.0,3,499581.0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3662,0,1,3911.0,20,12,6,17077.4,2,676679.0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3663,0,5,5075.0,10,25,2,28195.0,3,740965.0,9,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3664,0,1,2981.0,9,6,2,21292.0,4,405400.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3665,1,1,3896.0,23,19,2,35416.0,4,498657.0,13,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3666,0,3,5057.0,5,20,4,21070.0,2,566362.0,10,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3667,0,1,2952.0,9,12,5,24603.0,2,363140.0,8,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3668,1,5,3747.0,7,15,5,23420.0,6,599552.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3669,0,5,4939.0,30,25,4,37994.0,4,597646.0,16,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3670,1,3,2709.0,16,14,4,24629.0,1,482236.0,8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3671,0,3,4790.0,24,19,5,20825.0,2,785519.0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3672,0,3,6329.0,6,6,2,28769.0,9,905073.0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3673,1,1,2818.0,3,8,4,20132.0,3,403043.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3674,0,5,2518.0,13,8,2,20980.0,1,460721.0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3675,0,1,5756.0,17,6,6,25024.0,2,851817.0,12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3676,0,3,5567.0,11,11,4,23196.0,11,779386.0,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
3677,0,5,3043.0,18,9,2,27665.0,4,404739.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3678,1,3,5064.0,10,25,4,23016.0,15,962069.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
3679,1,1,4530.0,18,14,4,26646.0,9,593406.0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3680,0,4,3638.0,18,18,4,21399.0,1,683912.0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3681,0,4,5148.0,31,15,5,23398.0,4,617707.0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3682,0,1,3784.0,23,4,2,17030.0,8,416230.0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3683,0,5,3897.0,16,16,4,24359.0,2,643078.0,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3684,0,4,3252.0,7,13,4,27096.0,1,416195.0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3685,1,3,5953.0,18,18,2,24804.0,3,1178686.0,8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3686,0,4,3625.0,7,11,6,22657.0,1,692398.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3687,0,1,4382.0,13,22,2,21909.0,2,464471.0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3688,1,5,2733.0,3,8,4,22774.0,1,390802.0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3689,0,1,3163.0,9,13,4,21089.0,5,559913.0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3690,0,1,5088.0,20,10,2,23125.0,6,920838.0,8,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
3691,0,5,2383.0,7,12,6,21661.0,2,476542.0,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3692,0,4,4235.0,8,13,2,21177.0,13,660722.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3693,0,1,3564.0,7,11,6,35638.0,1,531006.0,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3694,0,1,3104.0,9,16,6,20695.0,6,325946.0,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3695,0,3,3190.0,13,13,5,19940.0,4,602986.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3696,0,1,4812.0,19,19,5,24062.0,7,774796.0,14,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3697,0,4,4893.0,5,10,5,25752.0,2,670325.0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3698,1,5,3114.0,16,3,4,20763.0,3,392421.0,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3699,0,4,3121.0,16,9,5,20805.0,1,352645.0,16,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3700,0,4,3295.0,13,20,2,27455.0,2,655625.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3701,0,3,4783.0,10,5,4,22776.0,3,650483.0,10,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3702,0,3,4918.0,20,5,4,24589.0,1,958971.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3703,1,1,5015.0,20,10,5,21803.0,5,942762.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3704,0,1,6156.0,12,25,2,30133.2,2,1077216.0,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3705,0,5,2276.0,5,9,4,20688.0,1,259428.0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3706,0,1,4779.0,5,5,2,20780.0,1,884189.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3707,0,3,4096.0,25,25,5,20481.0,7,577564.0,3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3708,0,1,4657.0,14,14,2,21170.0,4,489027.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3709,1,4,6137.0,37,31,2,27896.0,7,840785.0,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3710,1,1,2943.0,9,15,4,21023.0,1,314925.0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3711,0,5,7293.0,36,22,5,38383.0,7,1407505.0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3712,0,4,4391.0,9,4,4,20908.0,1,548835.0,9,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3713,0,4,5296.0,5,32,2,27876.0,2,603794.0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3714,0,1,6514.0,13,13,2,27143.0,5,1192121.0,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
3715,0,1,3009.0,12,15,4,21495.0,1,312967.0,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3716,1,4,2152.0,4,9,5,21515.0,1,279695.0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3717,0,3,5196.0,16,10,6,20782.0,10,685806.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
3718,0,4,4109.0,16,4,5,20545.0,2,497189.0,3,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3719,0,1,3229.0,16,19,6,21529.0,5,610347.0,11,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3720,1,4,3050.0,6,12,6,23463.0,1,466679.0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3721,1,4,5224.0,10,31,6,22714.0,2,872445.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3722,0,3,2096.0,6,2,2,20957.0,1,232623.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3723,0,5,2543.0,5,13,2,19559.0,1,416998.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3724,0,1,7228.0,14,43,6,28910.0,18,1293723.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3725,0,1,3942.0,8,16,2,20745.0,7,662180.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3726,1,4,5373.0,5,11,2,22386.0,6,811269.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3727,0,3,2700.0,13,13,5,20768.0,1,364478.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3728,1,4,2376.0,12,2,5,21597.0,2,308837.0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3729,0,3,4872.0,29,10,4,22147.0,15,789319.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3730,0,1,3894.0,8,19,6,22907.0,4,408890.0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3731,0,5,4030.0,4,20,5,21213.0,6,769820.0,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3732,0,5,3749.0,4,4,4,37490.0,1,461127.0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3733,0,1,7808.0,23,47,5,37179.0,9,788567.0,16,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
3734,0,4,3641.0,18,18,4,28004.0,1,662575.0,10,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3735,0,5,8048.0,40,16,5,25945.2,2,1368118.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3736,0,1,6153.0,31,6,4,38456.0,4,670673.0,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3737,0,3,3318.0,10,10,5,20736.0,4,398131.0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3738,1,4,3168.0,3,13,4,24373.0,5,510127.0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3739,0,4,3493.0,17,17,2,20546.0,6,488995.0,3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3740,0,4,6697.0,40,13,2,35249.0,1,870650.0,9,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
3741,1,3,5285.0,11,11,6,22021.0,3,623635.0,8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3742,0,1,5721.0,23,6,5,22882.0,2,858075.0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
