,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,ClusterLabel,sil_width
18118,2020-9-5-10,Format7,300,600,180000,Inter227,App,Mobile,Display,18053751,10584243,10207249,19903,19057.08,0.23,14673.95,0.0019,1.87,0.96,0,-0.020811490328859903
18119,2020-9-12-15,Format2,728,90,65520,Inter229,Video,Desktop,Display,22944499,11576094,11148458,21230,19061.1,0.23,14677.05,0.0019,1.71,0.9,0,0.7295657740979631
18120,2020-10-14-10,Format2,728,90,65520,Inter228,Video,Mobile,Video,19986545,10389950,10052284,20878,19061.25,0.23,14677.16,0.0021,1.9,0.91,0,0.7311784399554928
18121,2020-9-19-13,Format2,728,90,65520,Inter228,Video,Mobile,Display,23889140,11679753,11303525,21076,19066.51,0.23,14681.21,0.0019,1.69,0.9,0,0.7306405649430889
18122,2020-9-3-15,Format2,728,90,65520,Inter225,Video,Mobile,Video,21480901,12090512,11715619,23395,19066.93,0.23,14681.54,0.002,1.63,0.82,0,0.7013913864385257
18123,2020-10-8-11,Format2,728,90,65520,Inter226,Web,Mobile,Video,21273734,10932685,10589652,20065,19077.65,0.23,14689.79,0.0019,1.8,0.95,0,0.7309069490023044
18124,2020-10-24-14,Format2,728,90,65520,Inter223,Web,Mobile,Video,22139450,11816359,11387025,23015,19090.5,0.23,14699.68,0.002,1.68,0.83,0,0.7079651187821855
18125,2020-9-17-15,Format2,728,90,65520,Inter225,Video,Mobile,Video,23390516,12161395,11761863,22374,19090.57,0.23,14699.74,0.0019,1.62,0.85,0,0.7179568239787946
18126,2020-11-5-12,Format2,728,90,65520,Inter229,Video,Desktop,Video,23506340,11534587,11100339,20405,19092.56,0.23,14701.27,0.0018,1.72,0.94,0,0.7308609481301753
18127,2020-10-8-12,Format2,728,90,65520,Inter224,Web,Desktop,Display,23984253,11689020,11328366,21331,19102.3,0.23,14708.77,0.0019,1.69,0.9,0,0.7288189045133834
18128,2020-9-29-16,Format2,728,90,65520,Inter229,Video,Desktop,Video,23139969,12140009,11726007,22642,19103.16,0.23,14709.43,0.0019,1.63,0.84,0,0.7138161053938333
18129,2020-10-22-14,Format2,728,90,65520,Inter221,App,Mobile,Display,23199894,11939336,11594613,22075,19103.54,0.23,14709.72,0.0019,1.65,0.87,0,0.7224503420331756
18130,2020-10-30-15,Format2,728,90,65520,Inter219,Video,Desktop,Video,21410952,11322375,10899292,19681,19110.23,0.23,14714.88,0.0018,1.75,0.97,0,0.7287965394402863
18131,2020-11-21-13,Format2,728,90,65520,Inter217,Web,Desktop,Video,21491850,11049031,10626942,20624,19122.74,0.23,14724.51,0.0019,1.8,0.93,0,0.7309543733765718
18132,2020-10-24-12,Format2,728,90,65520,Inter218,App,Mobile,Display,21589353,11385118,10967769,21174,19124.32,0.23,14725.73,0.0019,1.74,0.9,0,0.7299552752015968
18133,2020-11-17-20,Format2,728,90,65520,Inter224,Web,Desktop,Video,24783700,12434001,11989259,21767,19125.02,0.23,14726.26,0.0018,1.6,0.88,0,0.7255105486057059
18134,2020-10-22-16,Format6,336,250,84000,Inter225,Video,Mobile,Display,23315830,12243852,11870079,22304,19154.25,0.23,14748.77,0.0019,1.61,0.86,0,0.28463378656949695
18135,2020-11-20-15,Format7,300,600,180000,inter230,Video,Mobile,Video,21734412,11343198,10902421,21472,19158.2,0.23,14751.81,0.002,1.76,0.89,0,-0.01753315370626235
18136,2020-11-11-15,Format2,728,90,65520,Inter220,Web,Mobile,Display,23795754,11834434,11401985,21971,19194.99,0.23,14780.14,0.0019,1.68,0.87,0,0.7234469341591924
18137,2020-9-25-9,Format2,728,90,65520,Inter228,Video,Mobile,Display,17418693,9549736,9236273,18207,19210.01,0.23,14791.71,0.002,2.08,1.06,0,0.7073970794555758
18138,2020-9-16-9,Format2,728,90,65520,Inter220,Web,Mobile,Video,18643402,10322375,9966106,19473,19248.84,0.23,14821.6,0.002,1.93,0.99,0,0.7251523987516771
18139,2020-11-21-14,Format2,728,90,65520,Inter225,Video,Mobile,Video,21710777,11365444,10933684,23022,19257.18,0.23,14828.03,0.0021,1.76,0.84,0,0.7094129529124816
18140,2020-10-23-11,Format2,728,90,65520,Inter229,Video,Desktop,Display,19622095,10711359,10334637,19472,19289.19,0.23,14852.68,0.0019,1.87,0.99,0,0.725208974801013
18141,2020-9-18-12,Format2,728,90,65520,Inter225,Video,Mobile,Display,24224422,12453161,12043137,21008,19291.24,0.23,14854.26,0.0017,1.6,0.92,0,0.7296166242053151
18142,2020-10-13-10,Format2,728,90,65520,Inter218,App,Mobile,Video,20007401,10482415,10138627,19303,19293.32,0.23,14855.85,0.0019,1.9,1.0,0,0.7232435390916159
18143,2020-11-20-16,Format2,728,90,65520,Inter218,App,Mobile,Display,22546429,11829375,11365682,23316,19300.2,0.23,14861.16,0.0021,1.7,0.83,0,0.704285689739368
18144,2020-9-30-10,Format2,728,90,65520,Inter222,Video,Desktop,Display,19556217,10610147,10250266,19573,19306.56,0.23,14866.05,0.0019,1.88,0.99,0,0.7249274293990359
18145,2020-11-3-11,Format2,728,90,65520,Inter224,Web,Desktop,Display,18948887,10734956,10365227,17966,19345.21,0.23,14895.81,0.0017,1.87,1.08,0,0.7011830036635838
18146,2020-9-12-14,Format2,728,90,65520,Inter219,Video,Desktop,Display,23775044,12293500,11839905,22698,19363.93,0.23,14910.23,0.0019,1.64,0.85,0,0.7144308976066935
18147,2020-9-10-13,Format2,728,90,65520,Inter217,Web,Desktop,Display,23871850,12339830,11957228,23304,19364.61,0.23,14910.75,0.0019,1.62,0.83,0,0.7043995889825418
18148,2020-9-1-17,Format2,728,90,65520,Inter222,Video,Desktop,Video,25149562,13809943,13309608,25882,19379.11,0.23,14921.92,0.0019,1.46,0.75,0,0.6466572099578077
18149,2020-9-10-12,Format6,336,250,84000,Inter220,Web,Mobile,Video,23152551,12133532,11729442,23225,19383.68,0.23,14925.43,0.002,1.65,0.83,0,0.2804751847055936
18150,2020-10-22-11,Format2,728,90,65520,Inter229,Video,Desktop,Video,20346123,10868973,10526849,19774,19385.47,0.23,14926.82,0.0019,1.84,0.98,0,0.7265004928885365
18151,2020-9-15-17,Format2,728,90,65520,Inter217,Web,Desktop,Display,24747423,12724510,12259185,24368,19387.44,0.23,14928.33,0.002,1.58,0.8,0,0.6836771153118776
18152,2020-9-3-12,Format2,728,90,65520,Inter224,Web,Desktop,Video,22000330,12162054,11800478,23509,19389.35,0.23,14929.8,0.002,1.64,0.82,0,0.6999331221051602
18153,2020-10-20-10,Format2,728,90,65520,Inter223,Web,Mobile,Video,19657009,10725000,10381353,19726,19389.81,0.23,14930.15,0.0019,1.87,0.98,0,0.726631476895236
18154,2020-9-10-17,Format2,728,90,65520,Inter219,Video,Desktop,Video,22265398,12506763,12048603,22913,19394.3,0.23,14933.61,0.0019,1.61,0.85,0,0.7119312659456727
18155,2020-11-21-10,Format2,728,90,65520,Inter217,Web,Desktop,Display,18120484,9890447,9488095,19165,19406.34,0.23,14942.89,0.002,2.05,1.01,0,0.7208043184224374
18156,2020-9-17-9,Format2,728,90,65520,Inter224,Web,Desktop,Display,18192361,10214630,9864697,18477,19408.06,0.23,14944.21,0.0019,1.97,1.05,0,0.7105427266342302
18157,2020-9-12-16,Format2,728,90,65520,Inter217,Web,Desktop,Display,23263440,12150328,11676423,22702,19421.64,0.23,14954.67,0.0019,1.66,0.86,0,0.7152887385883395
18158,2020-9-18-11,Format2,728,90,65520,Inter217,Web,Desktop,Display,21586801,11617302,11228175,19686,19437.62,0.23,14966.97,0.0018,1.73,0.99,0,0.724623432104862
18159,2020-11-3-14,Format6,336,250,84000,Inter217,Web,Desktop,Display,23574300,12151400,11751367,21696,19441.35,0.23,14969.84,0.0018,1.65,0.9,0,0.29077006847186154
18160,2020-10-30-16,Format2,728,90,65520,Inter229,Video,Desktop,Video,21838215,11715360,11272792,20629,19495.43,0.23,15011.48,0.0018,1.73,0.95,0,0.7282449437404721
18161,2020-11-11-10,Format2,728,90,65520,Inter225,Video,Mobile,Video,18786764,10093844,9695013,17694,19499.21,0.23,15014.4,0.0018,2.01,1.1,0,0.694258789877195
18162,2020-10-16-11,Format2,728,90,65520,Inter227,App,Mobile,Video,20641221,10809771,10471952,21407,19503.89,0.23,15017.99,0.002,1.86,0.91,0,0.7275613866265208
18163,2020-10-23-12,Format2,728,90,65520,Inter228,Video,Mobile,Video,22094799,11618882,11203177,20725,19505.28,0.23,15019.07,0.0018,1.74,0.94,0,0.729158159089483
18164,2020-10-30-14,Format2,728,90,65520,Inter228,Video,Mobile,Display,22192548,11701140,11278266,20598,19509.69,0.23,15022.46,0.0018,1.73,0.95,0,0.7284153449697174
18165,2020-10-30-13,Format2,728,90,65520,Inter221,App,Mobile,Video,22085283,11406572,10992655,19615,19521.08,0.23,15031.23,0.0018,1.78,1.0,0,0.722497947468804
18166,2020-9-10-10,Format2,728,90,65520,Inter224,Web,Desktop,Video,19442623,10880468,10507106,22169,19522.59,0.23,15032.39,0.0021,1.86,0.88,0,0.7216646409159824
18167,2020-11-17-15,Format2,728,90,65520,inter230,Video,Mobile,Display,24916000,12266619,11865301,22838,19523.85,0.23,15033.37,0.0019,1.65,0.85,0,0.7128285658553892
18168,2020-11-3-13,Format2,728,90,65520,Inter229,Video,Desktop,Video,23967376,12023998,11633185,20607,19547.52,0.23,15051.59,0.0018,1.68,0.95,0,0.7283533142679613
18169,2020-9-23-11,Format7,300,600,180000,Inter226,Web,Mobile,Video,21491862,10986012,10622838,21409,19552.32,0.23,15055.28,0.002,1.84,0.91,0,-0.020861697398045064
18170,2020-11-20-10,Format6,336,250,84000,Inter218,App,Mobile,Video,18786267,10271120,9875120,18765,19565.8,0.23,15065.67,0.0019,1.98,1.04,0,0.29727530238120997
18171,2020-9-15-15,Format2,728,90,65520,Inter218,App,Mobile,Video,25688164,12653013,12236876,23868,19582.4,0.23,15078.45,0.002,1.6,0.82,0,0.6951608736127761
18172,2020-9-4-16,Format2,728,90,65520,Inter226,Web,Mobile,Video,22983719,12976030,12519731,24937,19593.04,0.23,15086.64,0.002,1.56,0.79,0,0.67288317193003
18173,2020-11-18-10,Format2,728,90,65520,Inter225,Video,Mobile,Video,19455034,10304269,9918074,19031,19602.08,0.23,15093.6,0.0019,1.98,1.03,0,0.7157756309503485
18174,2020-9-23-14,Format2,728,90,65520,Inter219,Video,Desktop,Display,23611685,11686107,11325446,23384,19624.26,0.23,15110.68,0.0021,1.73,0.84,0,0.704959976614366
18175,2020-10-24-11,Format2,728,90,65520,Inter229,Video,Desktop,Video,19630867,10806335,10409528,19512,19624.67,0.23,15110.99,0.0019,1.89,1.01,0,0.7202436303569821
18176,2020-9-23-15,Format2,728,90,65520,Inter222,Video,Desktop,Video,23578860,11800989,11432723,23406,19638.0,0.23,15121.26,0.002,1.72,0.84,0,0.704667605585937
18177,2020-9-23-12,Format2,728,90,65520,Inter219,Video,Desktop,Display,23150394,11515979,11147309,21891,19644.86,0.23,15126.54,0.002,1.76,0.9,0,0.7241317960035987
18178,2020-11-21-12,Format7,300,600,180000,Inter217,Web,Desktop,Display,20658071,10982047,10568064,20962,19649.34,0.23,15129.99,0.002,1.86,0.94,0,-0.023631651975918194
18179,2020-9-30-11,Format2,728,90,65520,Inter225,Video,Mobile,Video,20952228,11360693,10969596,21185,19686.24,0.23,15158.4,0.0019,1.79,0.93,0,0.7274350822456099
18180,2020-9-24-12,Format2,728,90,65520,Inter217,Web,Desktop,Display,22584748,11548349,11193005,21949,19702.3,0.23,15170.77,0.002,1.76,0.9,0,0.7235961355069521
18181,2020-9-4-13,Format2,728,90,65520,Inter219,Video,Desktop,Display,22300876,12264571,11881016,22753,19717.69,0.23,15182.62,0.0019,1.66,0.87,0,0.7152919628576675
18182,2020-10-22-12,Format2,728,90,65520,Inter224,Web,Desktop,Display,22360884,11681701,11307451,20679,19719.15,0.23,15183.75,0.0018,1.74,0.95,0,0.727961920013596
18183,2020-9-3-10,Format2,728,90,65520,Inter220,Web,Mobile,Display,18465159,10833605,10497161,21325,19723.12,0.23,15186.8,0.002,1.88,0.92,0,0.7273564585328524
18184,2020-9-11-15,Format2,728,90,65520,Inter225,Video,Mobile,Display,24311386,12083718,11702300,22692,19737.33,0.23,15197.75,0.0019,1.69,0.87,0,0.7159862281777433
18185,2020-9-3-13,Format2,728,90,65520,Inter217,Web,Desktop,Display,22425309,12316305,11949634,23280,19739.63,0.23,15199.52,0.0019,1.65,0.85,0,0.7074681183543681
18186,2020-9-11-16,Format2,728,90,65520,Inter224,Web,Desktop,Video,25078674,12739145,12323228,25121,19745.5,0.23,15204.04,0.002,1.6,0.79,0,0.6702035363495815
18187,2020-11-3-16,Format2,728,90,65520,Inter217,Web,Desktop,Video,23877748,12463000,12039289,22614,19783.05,0.23,15232.95,0.0019,1.64,0.87,0,0.7168479834427349
18188,2020-9-9-17,Format2,728,90,65520,Inter219,Video,Desktop,Video,23471958,12976222,12522252,25221,19786.49,0.23,15235.6,0.002,1.58,0.78,0,0.6659309731463953
18189,2020-9-3-14,Format6,336,250,84000,Inter217,Web,Desktop,Video,22053446,12383844,12018540,24268,19798.09,0.23,15244.53,0.002,1.65,0.82,0,0.2804161148013741
18190,2020-11-3-12,Format2,728,90,65520,inter230,Video,Mobile,Video,22492606,11629894,11241266,20290,19824.94,0.23,15265.2,0.0018,1.76,0.98,0,0.7244055670969229
18191,2020-10-14-15,Format2,728,90,65520,Inter218,App,Mobile,Video,24553786,12021920,11639479,26004,19829.77,0.23,15268.93,0.0022,1.7,0.76,0,0.6483170767042794
18192,2020-11-11-16,Format2,728,90,65520,Inter226,Web,Mobile,Video,24730612,12428263,11975750,23884,19833.95,0.23,15272.14,0.002,1.66,0.83,0,0.6968109857077253
18193,2020-9-8-9,Format2,728,90,65520,Inter228,Video,Mobile,Video,18389539,10322261,9971257,18942,19841.77,0.23,15278.17,0.0019,1.99,1.05,0,0.7100291465927379
18194,2020-9-24-14,Format2,728,90,65520,Inter224,Web,Desktop,Display,22727279,11761119,11399634,23341,19842.74,0.23,15278.91,0.002,1.74,0.85,0,0.706693610216818
18195,2020-9-4-12,Format2,728,90,65520,Inter218,App,Mobile,Video,21506936,12108554,11726751,23634,19845.59,0.23,15281.11,0.002,1.69,0.84,0,0.7017044663587905
18196,2020-10-14-13,Format2,728,90,65520,Inter223,Web,Mobile,Display,25103867,12220687,11846672,24557,19849.71,0.23,15284.28,0.0021,1.68,0.81,0,0.6834088304517151
18197,2020-9-23-16,Format2,728,90,65520,Inter220,Web,Mobile,Display,23377599,12111005,11720072,23490,19851.45,0.23,15285.62,0.002,1.69,0.85,0,0.7047964945232502
18198,2020-9-19-10,Format2,728,90,65520,Inter220,Web,Mobile,Display,20065786,10809712,10419126,19920,19852.02,0.23,15286.06,0.0019,1.91,1.0,0,0.7213787473991659
18199,2020-9-12-10,Format2,728,90,65520,Inter219,Video,Desktop,Video,19407946,10849762,10426562,19829,19858.72,0.23,15291.22,0.0019,1.9,1.0,0,0.7217323422246246
18200,2020-11-18-16,Format2,728,90,65520,Inter220,Web,Mobile,Video,24168986,12451982,12012416,25064,19879.05,0.23,15306.87,0.0021,1.65,0.79,0,0.6710723041937354
18201,2020-11-17-17,Format2,728,90,65520,Inter225,Video,Mobile,Display,23972840,12442046,12001595,22848,19882.57,0.23,15309.58,0.0019,1.66,0.87,0,0.7141926894276932
18202,2020-11-20-13,Format7,300,600,180000,Inter217,Web,Desktop,Display,22364207,11577178,11141167,21408,19896.72,0.23,15320.48,0.0019,1.79,0.93,0,-0.02450797543922966
18203,2020-11-18-14,Format2,728,90,65520,Inter227,App,Mobile,Video,22797960,12060855,11652049,22694,19905.57,0.23,15327.29,0.0019,1.71,0.88,0,0.7162257654793528
18204,2020-10-20-15,Format2,728,90,65520,Inter226,Web,Mobile,Display,25012015,12901658,12518798,24509,19906.74,0.23,15328.19,0.002,1.59,0.81,0,0.6840661897498068
18205,2020-9-12-11,Format2,728,90,65520,Inter221,App,Mobile,Video,21105407,11340502,10922559,21007,19911.91,0.23,15332.17,0.0019,1.82,0.95,0,0.7259107854547899
18206,2020-9-24-13,Format2,728,90,65520,Inter220,Web,Mobile,Display,23436227,11886288,11526188,22801,19913.17,0.23,15333.14,0.002,1.73,0.87,0,0.7147459303371367
18207,2020-9-9-15,Format2,728,90,65520,Inter219,Video,Desktop,Display,23039599,12377225,11990473,24046,19913.18,0.23,15333.15,0.002,1.66,0.83,0,0.6945778471055729
18208,2020-11-11-13,Format2,728,90,65520,Inter222,Video,Desktop,Video,23758814,11896692,11451558,21069,19915.15,0.23,15334.66,0.0018,1.74,0.95,0,0.7255097469169802
18209,2020-9-10-11,Format2,728,90,65520,Inter220,Web,Mobile,Display,21043410,11386474,11007791,22597,19916.29,0.23,15335.54,0.0021,1.81,0.88,0,0.717264635008532
18210,2020-10-14-14,Format2,728,90,65520,Inter224,Web,Desktop,Video,25243023,12367361,11993384,26059,19918.32,0.23,15337.11,0.0022,1.66,0.76,0,0.6475063230206459
18211,2020-9-17-16,Format2,728,90,65520,inter230,Video,Mobile,Video,24583287,12992949,12541900,25609,19919.1,0.23,15337.71,0.002,1.59,0.78,0,0.6601642815377097
18212,2020-9-26-10,Format2,728,90,65520,Inter229,Video,Desktop,Video,18009425,10149376,9784715,19742,19920.16,0.23,15338.52,0.002,2.04,1.01,0,0.7193157386714657
18213,2020-9-11-14,Format2,728,90,65520,Inter227,App,Mobile,Display,25003363,12528236,12131918,23739,19936.01,0.23,15350.73,0.002,1.64,0.84,0,0.7002983582091231
18214,2020-10-14-11,Format2,728,90,65520,Inter223,Web,Mobile,Display,21622936,11039031,10679446,22046,19939.91,0.23,15353.73,0.0021,1.87,0.9,0,0.722564520935285
18215,2020-10-30-10,Format2,728,90,65520,Inter225,Video,Mobile,Video,18230751,10276224,9887291,17742,19961.36,0.23,15370.25,0.0018,2.02,1.13,0,0.6836884291078078
18216,2020-9-17-13,Format6,336,250,84000,Inter222,Video,Desktop,Display,24644145,12528753,12128069,23285,19963.44,0.23,15371.85,0.0019,1.65,0.86,0,0.28761078454847216
18217,2020-9-26-11,Format2,728,90,65520,Inter217,Web,Desktop,Display,19290505,10664521,10284742,20998,19964.89,0.23,15372.96,0.002,1.94,0.95,0,0.7258191059861501
18218,2020-9-2-10,Format2,728,90,65520,Inter227,App,Mobile,Display,20896498,11386729,11049466,21792,19973.88,0.23,15379.89,0.002,1.81,0.92,0,0.7236278376912821
18219,2020-9-4-11,Format6,336,250,84000,Inter220,Web,Mobile,Display,19655425,11385810,11027931,22070,19987.87,0.23,15390.66,0.002,1.81,0.91,0,0.2939984666271512
18220,2020-9-16-15,Format2,728,90,65520,Inter223,Web,Mobile,Video,25512698,12616541,12196706,23867,19999.62,0.23,15399.7,0.002,1.64,0.84,0,0.6985586216917121
18221,2020-9-24-15,Format2,728,90,65520,Inter221,App,Mobile,Video,23158284,11872164,11500498,23480,20013.81,0.21,15810.91,0.002,1.74,0.85,0,0.7049057894172325
18222,2020-9-24-16,Format2,728,90,65520,inter230,Video,Mobile,Display,23078926,12176229,11771778,23742,20020.15,0.21,15815.92,0.002,1.7,0.84,0,0.7002580887911726
18223,2020-9-4-10,Format2,728,90,65520,Inter224,Web,Desktop,Video,18305400,10827885,10478274,21404,20033.54,0.21,15826.5,0.002,1.91,0.94,0,0.7244203359534445
18224,2020-9-16-17,Format2,728,90,65520,Inter225,Video,Mobile,Display,24620569,12841077,12360438,25049,20039.58,0.21,15831.27,0.002,1.62,0.8,0,0.6738245978430866
18225,2020-9-24-11,Format2,728,90,65520,Inter222,Video,Desktop,Display,20849470,11105697,10745508,21410,20043.14,0.21,15834.08,0.002,1.87,0.94,0,0.7244361553180002
18226,2020-11-11-14,Format2,728,90,65520,Inter219,Video,Desktop,Display,23475858,11935953,11502608,21999,20054.2,0.21,15842.82,0.0019,1.74,0.91,0,0.7225659509342808
18227,2020-9-4-14,Format6,336,250,84000,Inter221,App,Mobile,Video,22081937,12313997,11928810,23963,20057.61,0.21,15845.51,0.002,1.68,0.84,0,0.2846560369417913
18228,2020-11-11-11,Format6,336,250,84000,inter230,Video,Mobile,Display,20044999,10693465,10260250,18841,20063.02,0.21,15849.79,0.0018,1.96,1.06,0,0.2995164919805615
18229,2020-10-30-11,Format6,336,250,84000,Inter228,Video,Mobile,Video,19506368,10692808,10262953,18872,20086.15,0.21,15868.06,0.0018,1.96,1.06,0,0.29967892793379697
18230,2020-11-5-16,Format2,728,90,65520,Inter226,Web,Mobile,Display,27249947,12805922,12381194,24099,20118.72,0.21,15893.79,0.0019,1.62,0.83,0,0.6938107472335545
18231,2020-9-9-10,Format2,728,90,65520,Inter227,App,Mobile,Display,20164220,11550871,11154628,22041,20121.55,0.21,15896.03,0.002,1.8,0.91,0,0.7221469710607737
18232,2020-9-17-12,Format2,728,90,65520,Inter217,Web,Desktop,Display,24085788,12447207,12032896,23182,20137.86,0.21,15908.91,0.0019,1.67,0.87,0,0.7101603130037795
18233,2020-10-30-12,Format2,728,90,65520,Inter223,Web,Mobile,Display,21351096,11379347,10926883,19468,20146.94,0.21,15916.08,0.0018,1.84,1.03,0,0.7149364736222465
18234,2020-11-17-16,Format2,728,90,65520,Inter218,App,Mobile,Display,25857605,12789952,12347692,24526,20148.63,0.21,15917.42,0.002,1.63,0.82,0,0.6859261221158443
18235,2020-9-2-17,Format2,728,90,65520,Inter221,App,Mobile,Video,24166742,13435259,12960487,26756,20149.51,0.21,15918.11,0.0021,1.55,0.75,0,0.6338782383497847
18236,2020-9-23-10,Format2,728,90,65520,Inter226,Web,Mobile,Video,19942104,10267594,9924429,20357,20174.73,0.21,15938.03,0.0021,2.03,0.99,0,0.7216177323772388
18237,2020-11-17-10,Format2,728,90,65520,Inter221,App,Mobile,Video,19880372,10518738,10113351,18601,20183.84,0.21,15945.23,0.0018,2.0,1.09,0,0.697499883540255
18238,2020-9-30-12,Format2,728,90,65520,Inter226,Web,Mobile,Display,23689833,12012148,11594939,21769,20191.22,0.21,15951.07,0.0019,1.74,0.93,0,0.7228142255184502
18239,2020-9-17-11,Format2,728,90,65520,Inter226,Web,Mobile,Video,21747400,11655939,11251321,22000,20203.34,0.21,15960.64,0.002,1.8,0.92,0,0.7217375350629104
18240,2020-9-17-10,Format2,728,90,65520,Inter227,App,Mobile,Video,20569146,11227917,10831906,21021,20225.01,0.21,15977.76,0.0019,1.87,0.96,0,0.7240828043311107
18241,2020-11-24-15,Format2,728,90,65520,Inter217,Web,Desktop,Display,25902710,12351230,11916263,24332,20237.3,0.21,15987.47,0.002,1.7,0.83,0,0.690526835876731
18242,2020-9-2-11,Format2,728,90,65520,Inter223,Web,Mobile,Video,22652794,12088814,11747104,23113,20238.64,0.21,15988.53,0.002,1.72,0.88,0,0.7113119150189852
18243,2020-10-14-16,Format6,336,250,84000,Inter229,Video,Desktop,Display,25023719,12661788,12251298,26918,20251.63,0.21,15998.79,0.0022,1.65,0.75,0,0.2651799824038773
18244,2020-9-30-16,Format2,728,90,65520,Inter219,Video,Desktop,Display,24510811,12650915,12220438,24839,20255.71,0.21,16002.01,0.002,1.66,0.82,0,0.6813127633273179
